frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label,sign,dynamic
2334,59.0,9.0,3.0,9.0,6.0,23.0,23.0,
2377,54.0,15.0,6.0,9.0,109.0,24.0,24.0,1.0
2378,55.0,18.0,9.0,10.0,116.0,24.0,24.0,1.0
2379,52.0,17.0,9.0,10.0,112.0,24.0,24.0,1.0
2380,56.0,20.0,11.0,12.0,117.0,24.0,24.0,1.0
2381,59.0,20.0,10.0,12.0,118.0,24.0,24.0,1.0
2382,59.0,25.0,17.0,19.0,119.0,24.0,24.0,1.0
2383,62.0,24.0,15.0,19.0,120.0,24.0,24.0,1.0
2384,64.0,28.0,20.0,20.0,127.0,24.0,24.0,1.0
2385,62.0,29.0,20.0,23.0,128.0,24.0,24.0,1.0
2386,50.0,42.0,39.0,144.0,139.0,24.0,24.0,1.0
2387,49.0,43.0,35.0,143.0,137.0,24.0,24.0,1.0
2388,48.0,52.0,42.0,144.0,138.0,24.0,24.0,1.0
2389,50.0,54.0,44.0,142.0,137.0,24.0,24.0,1.0
2390,49.0,60.0,51.0,143.0,135.0,24.0,24.0,1.0
2391,49.0,61.0,49.0,144.0,136.0,24.0,24.0,1.0
2392,61.0,68.0,68.0,72.0,117.0,24.0,24.0,1.0
2393,54.0,72.0,74.0,86.0,120.0,24.0,24.0,1.0
2394,56.0,77.0,77.0,67.0,107.0,24.0,24.0,1.0
2395,61.0,77.0,72.0,59.0,107.0,24.0,24.0,1.0
2396,72.0,100.0,118.0,107.0,121.0,24.0,24.0,1.0
2397,74.0,91.0,109.0,105.0,114.0,24.0,24.0,1.0
2398,68.0,108.0,126.0,122.0,114.0,24.0,24.0,1.0
2399,66.0,102.0,125.0,115.0,112.0,24.0,24.0,1.0
2400,66.0,108.0,130.0,124.0,123.0,24.0,24.0,1.0
2401,58.0,107.0,127.0,121.0,119.0,24.0,24.0,1.0
2402,55.0,110.0,130.0,127.0,124.0,24.0,24.0,1.0
2403,55.0,111.0,132.0,133.0,126.0,24.0,24.0,1.0
2404,65.0,116.0,137.0,133.0,137.0,24.0,24.0,1.0
2405,51.0,115.0,136.0,134.0,134.0,24.0,24.0,1.0
2406,53.0,113.0,131.0,133.0,122.0,24.0,24.0,1.0
2407,52.0,115.0,135.0,138.0,131.0,24.0,24.0,1.0
2408,60.0,115.0,135.0,135.0,125.0,24.0,24.0,1.0
2409,56.0,115.0,132.0,132.0,125.0,24.0,24.0,1.0
2410,60.0,114.0,134.0,134.0,125.0,24.0,24.0,1.0
2411,66.0,116.0,136.0,133.0,129.0,24.0,24.0,1.0
2412,63.0,117.0,134.0,133.0,130.0,24.0,24.0,1.0
2413,53.0,115.0,133.0,135.0,127.0,24.0,24.0,1.0
2414,53.0,114.0,132.0,134.0,123.0,24.0,24.0,1.0
2415,56.0,114.0,133.0,134.0,123.0,24.0,24.0,1.0
2416,59.0,114.0,134.0,132.0,122.0,24.0,24.0,1.0
2417,61.0,115.0,134.0,132.0,126.0,24.0,24.0,1.0
2418,60.0,114.0,132.0,133.0,124.0,24.0,24.0,1.0
2419,59.0,113.0,132.0,131.0,122.0,24.0,24.0,1.0
2420,61.0,115.0,133.0,131.0,124.0,24.0,24.0,1.0
2421,59.0,117.0,135.0,135.0,125.0,24.0,24.0,1.0
2422,64.0,117.0,135.0,132.0,127.0,24.0,24.0,1.0
2423,74.0,116.0,133.0,129.0,124.0,24.0,24.0,1.0
2424,67.0,117.0,134.0,131.0,124.0,24.0,24.0,1.0
2425,74.0,119.0,135.0,127.0,130.0,24.0,24.0,1.0
2426,72.0,118.0,132.0,126.0,123.0,24.0,24.0,1.0
2427,70.0,118.0,134.0,130.0,126.0,24.0,24.0,1.0
2428,71.0,119.0,136.0,131.0,126.0,24.0,24.0,1.0
2469,24.0,145.0,144.0,150.0,26.0,25.0,25.0,
2470,24.0,146.0,144.0,150.0,26.0,25.0,25.0,
2471,23.0,145.0,144.0,150.0,26.0,25.0,25.0,
2472,23.0,146.0,144.0,150.0,26.0,25.0,25.0,
2473,23.0,145.0,144.0,149.0,26.0,25.0,25.0,
2474,24.0,146.0,144.0,149.0,26.0,25.0,25.0,
2475,23.0,145.0,144.0,149.0,26.0,25.0,25.0,
2476,23.0,146.0,144.0,150.0,26.0,25.0,25.0,
2477,23.0,145.0,143.0,149.0,26.0,25.0,25.0,
2478,24.0,147.0,145.0,150.0,26.0,25.0,25.0,
2479,23.0,145.0,144.0,150.0,26.0,25.0,25.0,
2480,24.0,147.0,145.0,150.0,25.0,25.0,25.0,
2481,23.0,145.0,144.0,149.0,26.0,25.0,25.0,
2482,24.0,146.0,145.0,150.0,26.0,25.0,25.0,
2483,23.0,146.0,144.0,149.0,26.0,25.0,25.0,
2484,23.0,147.0,145.0,150.0,25.0,25.0,25.0,
2485,23.0,146.0,144.0,149.0,25.0,25.0,25.0,
2486,24.0,147.0,145.0,150.0,26.0,25.0,25.0,
2487,23.0,146.0,145.0,150.0,26.0,25.0,25.0,
2488,23.0,146.0,145.0,150.0,26.0,25.0,25.0,
2489,23.0,147.0,146.0,151.0,26.0,25.0,25.0,
2490,24.0,148.0,145.0,151.0,26.0,25.0,25.0,
2491,24.0,148.0,146.0,151.0,27.0,25.0,25.0,
2492,24.0,147.0,145.0,151.0,26.0,25.0,25.0,
2493,24.0,147.0,146.0,150.0,27.0,25.0,25.0,
2494,23.0,146.0,144.0,150.0,26.0,25.0,25.0,
2495,24.0,145.0,145.0,149.0,26.0,25.0,25.0,
2496,24.0,146.0,146.0,150.0,27.0,25.0,25.0,
2497,24.0,145.0,145.0,150.0,27.0,25.0,25.0,
2498,24.0,145.0,145.0,150.0,27.0,25.0,25.0,
2499,24.0,145.0,145.0,150.0,26.0,25.0,25.0,
2500,23.0,145.0,144.0,150.0,26.0,25.0,25.0,
2501,22.0,144.0,144.0,150.0,26.0,25.0,25.0,
2502,23.0,144.0,144.0,150.0,27.0,25.0,25.0,
2503,23.0,144.0,144.0,150.0,26.0,25.0,25.0,
2504,23.0,144.0,144.0,150.0,27.0,25.0,25.0,
2505,23.0,144.0,144.0,149.0,27.0,25.0,25.0,
2506,23.0,144.0,144.0,150.0,26.0,25.0,25.0,
2507,23.0,144.0,144.0,149.0,26.0,25.0,25.0,
2508,25.0,145.0,145.0,151.0,27.0,25.0,25.0,
2509,24.0,144.0,144.0,150.0,27.0,25.0,25.0,
2510,24.0,146.0,145.0,151.0,27.0,25.0,25.0,
2511,24.0,143.0,144.0,149.0,27.0,25.0,25.0,
2512,24.0,145.0,145.0,151.0,27.0,25.0,25.0,
2513,24.0,145.0,145.0,150.0,27.0,25.0,25.0,
2514,24.0,147.0,146.0,151.0,27.0,25.0,25.0,
2515,24.0,144.0,144.0,150.0,27.0,25.0,25.0,
2516,24.0,145.0,144.0,150.0,27.0,25.0,25.0,
2517,24.0,144.0,144.0,149.0,27.0,25.0,25.0,
2518,24.0,145.0,144.0,150.0,27.0,25.0,25.0,
2560,63.0,16.0,7.0,110.0,120.0,26.0,26.0,
2561,64.0,17.0,7.0,108.0,119.0,26.0,26.0,
2562,65.0,17.0,6.0,111.0,119.0,26.0,26.0,
2563,66.0,16.0,6.0,109.0,120.0,26.0,26.0,
2564,65.0,16.0,6.0,110.0,121.0,26.0,26.0,
2565,63.0,16.0,6.0,109.0,120.0,26.0,26.0,
2566,65.0,17.0,7.0,110.0,120.0,26.0,26.0,
2567,64.0,17.0,6.0,110.0,121.0,26.0,26.0,
2568,66.0,17.0,6.0,112.0,122.0,26.0,26.0,
2569,65.0,17.0,6.0,111.0,121.0,26.0,26.0,
2570,64.0,17.0,6.0,111.0,120.0,26.0,26.0,
2571,24.0,83.0,129.0,144.0,96.0,26.0,26.0,
2572,23.0,69.0,84.0,101.0,143.0,26.0,26.0,
2573,67.0,17.0,6.0,113.0,123.0,26.0,26.0,
2574,64.0,17.0,6.0,110.0,120.0,26.0,26.0,
2575,65.0,17.0,6.0,113.0,122.0,26.0,26.0,
2576,67.0,17.0,6.0,115.0,123.0,26.0,26.0,
2577,65.0,17.0,6.0,112.0,122.0,26.0,26.0,
2578,66.0,17.0,6.0,114.0,122.0,26.0,26.0,
2579,64.0,17.0,6.0,113.0,121.0,26.0,26.0,
2580,68.0,18.0,7.0,114.0,123.0,26.0,26.0,
2581,65.0,17.0,6.0,112.0,121.0,26.0,26.0,
2582,66.0,17.0,6.0,115.0,123.0,26.0,26.0,
2583,65.0,17.0,6.0,113.0,122.0,26.0,26.0,
2584,63.0,18.0,6.0,113.0,121.0,26.0,26.0,
2585,67.0,18.0,6.0,113.0,121.0,26.0,26.0,
2586,66.0,17.0,6.0,113.0,122.0,26.0,26.0,
2587,65.0,18.0,6.0,113.0,120.0,26.0,26.0,
2588,67.0,18.0,6.0,113.0,122.0,26.0,26.0,
2589,66.0,18.0,7.0,111.0,119.0,26.0,26.0,
2590,68.0,18.0,6.0,114.0,121.0,26.0,26.0,
2591,66.0,18.0,7.0,113.0,121.0,26.0,26.0,
2592,67.0,18.0,7.0,113.0,121.0,26.0,26.0,
2593,67.0,18.0,7.0,112.0,120.0,26.0,26.0,
2594,67.0,19.0,7.0,112.0,119.0,26.0,26.0,
2595,67.0,18.0,7.0,113.0,120.0,26.0,26.0,
2596,68.0,18.0,7.0,112.0,119.0,26.0,26.0,
2597,66.0,18.0,7.0,112.0,120.0,26.0,26.0,
2598,67.0,19.0,7.0,111.0,119.0,26.0,26.0,
2599,66.0,18.0,6.0,111.0,119.0,26.0,26.0,
2600,67.0,19.0,6.0,112.0,119.0,26.0,26.0,
2601,66.0,18.0,6.0,112.0,120.0,26.0,26.0,
2602,70.0,19.0,7.0,112.0,119.0,26.0,26.0,
2603,65.0,18.0,6.0,111.0,118.0,26.0,26.0,
2604,68.0,19.0,7.0,112.0,119.0,26.0,26.0,
2605,66.0,18.0,6.0,109.0,117.0,26.0,26.0,
2606,67.0,19.0,6.0,112.0,119.0,26.0,26.0,
2607,67.0,18.0,6.0,110.0,118.0,26.0,26.0,
2608,68.0,19.0,6.0,112.0,119.0,26.0,26.0,
2609,68.0,18.0,6.0,111.0,119.0,26.0,26.0,
2610,67.0,18.0,6.0,111.0,119.0,26.0,26.0,
2611,69.0,18.0,6.0,111.0,120.0,26.0,26.0,
2612,68.0,18.0,6.0,112.0,120.0,26.0,26.0,
2613,69.0,19.0,7.0,111.0,119.0,26.0,26.0,
2614,67.0,18.0,6.0,112.0,119.0,26.0,26.0,
2615,69.0,19.0,7.0,111.0,119.0,26.0,26.0,
2616,68.0,18.0,6.0,112.0,120.0,26.0,26.0,
2617,69.0,19.0,7.0,111.0,120.0,26.0,26.0,
2618,69.0,19.0,6.0,112.0,120.0,26.0,26.0,
2619,69.0,19.0,7.0,111.0,119.0,26.0,26.0,
2620,68.0,19.0,7.0,110.0,120.0,26.0,26.0,
2621,68.0,19.0,7.0,109.0,117.0,26.0,26.0,
2622,65.0,19.0,7.0,108.0,116.0,26.0,26.0,
2648,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2649,11.0,13.0,128.0,131.0,123.0,27.0,27.0,
2650,12.0,12.0,127.0,131.0,122.0,27.0,27.0,
2651,11.0,13.0,129.0,132.0,124.0,27.0,27.0,
2652,11.0,12.0,127.0,130.0,121.0,27.0,27.0,
2653,10.0,13.0,129.0,132.0,124.0,27.0,27.0,
2654,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2655,11.0,13.0,129.0,132.0,124.0,27.0,27.0,
2656,12.0,12.0,127.0,130.0,121.0,27.0,27.0,
2657,10.0,13.0,128.0,132.0,124.0,27.0,27.0,
2658,11.0,12.0,127.0,130.0,121.0,27.0,27.0,
2659,10.0,12.0,127.0,131.0,123.0,27.0,27.0,
2660,11.0,12.0,128.0,130.0,121.0,27.0,27.0,
2661,11.0,13.0,128.0,131.0,124.0,27.0,27.0,
2662,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2663,11.0,13.0,128.0,132.0,124.0,27.0,27.0,
2664,11.0,13.0,128.0,131.0,123.0,27.0,27.0,
2665,11.0,13.0,129.0,132.0,124.0,27.0,27.0,
2666,12.0,12.0,128.0,131.0,123.0,27.0,27.0,
2667,11.0,12.0,128.0,131.0,124.0,27.0,27.0,
2668,11.0,13.0,129.0,132.0,124.0,27.0,27.0,
2669,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2670,11.0,13.0,129.0,132.0,124.0,27.0,27.0,
2671,12.0,12.0,128.0,131.0,123.0,27.0,27.0,
2672,11.0,13.0,128.0,132.0,123.0,27.0,27.0,
2673,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2674,11.0,13.0,129.0,132.0,123.0,27.0,27.0,
2675,11.0,12.0,127.0,131.0,123.0,27.0,27.0,
2676,11.0,13.0,128.0,131.0,123.0,27.0,27.0,
2677,11.0,13.0,128.0,131.0,123.0,27.0,27.0,
2678,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2679,11.0,13.0,128.0,131.0,123.0,27.0,27.0,
2680,11.0,12.0,127.0,130.0,122.0,27.0,27.0,
2681,11.0,12.0,127.0,131.0,123.0,27.0,27.0,
2682,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2683,11.0,12.0,128.0,131.0,124.0,27.0,27.0,
2684,11.0,12.0,127.0,131.0,124.0,27.0,27.0,
2685,11.0,12.0,127.0,130.0,123.0,27.0,27.0,
2686,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2687,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2688,11.0,12.0,126.0,130.0,122.0,27.0,27.0,
2689,10.0,12.0,127.0,131.0,123.0,27.0,27.0,
2690,11.0,12.0,126.0,130.0,122.0,27.0,27.0,
2691,11.0,12.0,127.0,131.0,123.0,27.0,27.0,
2692,11.0,12.0,126.0,130.0,123.0,27.0,27.0,
2693,11.0,12.0,127.0,130.0,123.0,27.0,27.0,
2694,11.0,12.0,126.0,130.0,123.0,27.0,27.0,
2695,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2696,11.0,12.0,126.0,130.0,122.0,27.0,27.0,
2697,11.0,12.0,128.0,131.0,123.0,27.0,27.0,
2698,10.0,12.0,126.0,130.0,122.0,27.0,27.0,
2734,74.0,1.0,3.0,4.0,111.0,28.0,28.0,
2735,127.0,130.0,98.0,61.0,69.0,28.0,28.0,
2736,81.0,82.0,85.0,102.0,84.0,28.0,28.0,
2737,53.0,51.0,37.0,77.0,52.0,28.0,28.0,
2738,75.0,2.0,3.0,3.0,111.0,28.0,28.0,
2739,73.0,2.0,4.0,3.0,109.0,28.0,28.0,
2740,74.0,2.0,4.0,3.0,110.0,28.0,28.0,
2741,74.0,2.0,4.0,4.0,111.0,28.0,28.0,
2742,72.0,2.0,4.0,4.0,109.0,28.0,28.0,
2743,74.0,1.0,3.0,3.0,110.0,28.0,28.0,
2744,73.0,2.0,4.0,3.0,110.0,28.0,28.0,
2745,73.0,2.0,4.0,3.0,109.0,28.0,28.0,
2746,74.0,2.0,3.0,2.0,110.0,28.0,28.0,
2747,74.0,1.0,3.0,2.0,110.0,28.0,28.0,
2748,74.0,2.0,4.0,3.0,110.0,28.0,28.0,
2749,74.0,1.0,3.0,2.0,109.0,28.0,28.0,
2750,74.0,2.0,3.0,2.0,109.0,28.0,28.0,
2751,73.0,2.0,4.0,3.0,110.0,28.0,28.0,
2752,73.0,1.0,4.0,3.0,109.0,28.0,28.0,
2753,73.0,2.0,4.0,4.0,108.0,28.0,28.0,
2754,73.0,1.0,4.0,4.0,108.0,28.0,28.0,
2755,73.0,0.0,4.0,5.0,109.0,28.0,28.0,
2756,73.0,1.0,4.0,6.0,109.0,28.0,28.0,
2757,74.0,2.0,5.0,5.0,109.0,28.0,28.0,
2758,75.0,2.0,3.0,4.0,110.0,28.0,28.0,
2759,77.0,2.0,3.0,3.0,112.0,28.0,28.0,
2760,76.0,2.0,2.0,1.0,114.0,28.0,28.0,
2761,74.0,2.0,2.0,1.0,112.0,28.0,28.0,
2762,74.0,1.0,3.0,1.0,111.0,28.0,28.0,
2763,74.0,2.0,4.0,2.0,112.0,28.0,28.0,
2764,72.0,2.0,4.0,2.0,111.0,28.0,28.0,
2765,73.0,3.0,4.0,3.0,111.0,28.0,28.0,
2766,72.0,3.0,4.0,3.0,110.0,28.0,28.0,
2767,73.0,2.0,3.0,2.0,112.0,28.0,28.0,
2768,74.0,1.0,4.0,2.0,112.0,28.0,28.0,
2769,73.0,3.0,4.0,2.0,111.0,28.0,28.0,
2770,75.0,2.0,4.0,2.0,112.0,28.0,28.0,
2771,75.0,1.0,4.0,2.0,112.0,28.0,28.0,
2772,74.0,2.0,4.0,3.0,111.0,28.0,28.0,
2773,74.0,2.0,4.0,3.0,112.0,28.0,28.0,
2774,74.0,2.0,4.0,3.0,112.0,28.0,28.0,
2775,75.0,2.0,4.0,3.0,111.0,28.0,28.0,
2776,75.0,2.0,4.0,3.0,112.0,28.0,28.0,
2777,74.0,2.0,4.0,3.0,112.0,28.0,28.0,
2778,74.0,2.0,3.0,2.0,112.0,28.0,28.0,
2779,74.0,2.0,4.0,3.0,113.0,28.0,28.0,
2780,74.0,2.0,4.0,3.0,112.0,28.0,28.0,
2781,75.0,2.0,3.0,3.0,113.0,28.0,28.0,
2782,74.0,3.0,3.0,2.0,114.0,28.0,28.0,
2783,74.0,3.0,3.0,1.0,114.0,28.0,28.0,
2784,72.0,2.0,3.0,2.0,111.0,28.0,28.0,
2785,74.0,2.0,3.0,2.0,112.0,28.0,28.0,
2786,73.0,2.0,3.0,3.0,111.0,28.0,28.0,
2787,73.0,2.0,3.0,2.0,110.0,28.0,28.0,
2788,73.0,2.0,4.0,3.0,110.0,28.0,28.0,
2829,69.0,97.0,83.0,80.0,83.0,29.0,29.0,
2830,69.0,97.0,83.0,80.0,84.0,29.0,29.0,
2831,69.0,97.0,83.0,80.0,83.0,29.0,29.0,
2832,69.0,97.0,83.0,81.0,83.0,29.0,29.0,
2833,69.0,97.0,82.0,80.0,83.0,29.0,29.0,
2834,69.0,97.0,82.0,80.0,82.0,29.0,29.0,
2835,68.0,96.0,82.0,80.0,82.0,29.0,29.0,
2836,69.0,97.0,83.0,80.0,83.0,29.0,29.0,
2837,69.0,97.0,83.0,80.0,82.0,29.0,29.0,
2838,69.0,97.0,82.0,80.0,82.0,29.0,29.0,
2839,69.0,97.0,82.0,80.0,83.0,29.0,29.0,
2840,68.0,97.0,82.0,80.0,83.0,29.0,29.0,
2841,69.0,97.0,82.0,79.0,82.0,29.0,29.0,
2842,69.0,96.0,82.0,80.0,83.0,29.0,29.0,
2843,69.0,97.0,83.0,80.0,84.0,29.0,29.0,
2844,69.0,97.0,83.0,80.0,83.0,29.0,29.0,
2845,68.0,96.0,82.0,79.0,81.0,29.0,29.0,
2846,68.0,95.0,82.0,79.0,81.0,29.0,29.0,
2847,68.0,95.0,82.0,79.0,81.0,29.0,29.0,
2848,68.0,95.0,82.0,80.0,81.0,29.0,29.0,
2849,68.0,95.0,82.0,79.0,81.0,29.0,29.0,
2850,68.0,95.0,82.0,79.0,81.0,29.0,29.0,
2851,68.0,95.0,82.0,80.0,81.0,29.0,29.0,
2852,68.0,95.0,82.0,79.0,81.0,29.0,29.0,
2853,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2854,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2855,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2856,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2857,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2858,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2859,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2860,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2861,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2862,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2863,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2864,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2865,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2866,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2867,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2868,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2869,69.0,96.0,82.0,80.0,82.0,29.0,29.0,
2870,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2871,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2872,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2873,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2874,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2875,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2876,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2877,69.0,95.0,82.0,80.0,82.0,29.0,29.0,
2878,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2879,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2880,68.0,95.0,82.0,80.0,82.0,29.0,29.0,
2916,105.0,37.0,21.0,82.0,86.0,30.0,30.0,
2917,74.0,52.0,8.0,104.0,92.0,30.0,30.0,
2918,106.0,38.0,22.0,83.0,88.0,30.0,30.0,
2919,30.0,23.0,4.0,64.0,122.0,30.0,30.0,
2920,106.0,38.0,22.0,84.0,89.0,30.0,30.0,
2921,30.0,23.0,4.0,64.0,122.0,30.0,30.0,
2922,105.0,38.0,22.0,83.0,88.0,30.0,30.0,
2923,30.0,23.0,4.0,64.0,122.0,30.0,30.0,
2924,105.0,37.0,22.0,82.0,87.0,30.0,30.0,
2925,33.0,24.0,5.0,61.0,118.0,30.0,30.0,
2926,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2927,33.0,24.0,5.0,61.0,118.0,30.0,30.0,
2928,105.0,38.0,21.0,82.0,87.0,30.0,30.0,
2929,33.0,24.0,5.0,61.0,118.0,30.0,30.0,
2930,105.0,37.0,21.0,82.0,87.0,30.0,30.0,
2931,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2932,105.0,37.0,22.0,83.0,88.0,30.0,30.0,
2933,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2934,105.0,38.0,21.0,82.0,87.0,30.0,30.0,
2935,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2936,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2937,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2938,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2939,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2940,105.0,37.0,22.0,81.0,86.0,30.0,30.0,
2941,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2942,105.0,37.0,22.0,81.0,86.0,30.0,30.0,
2943,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2944,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2945,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2946,105.0,37.0,22.0,81.0,86.0,30.0,30.0,
2947,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2948,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2949,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2950,105.0,38.0,21.0,82.0,87.0,30.0,30.0,
2951,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2952,105.0,37.0,21.0,81.0,87.0,30.0,30.0,
2953,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2954,105.0,37.0,21.0,81.0,86.0,30.0,30.0,
2955,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2956,105.0,37.0,22.0,81.0,86.0,30.0,30.0,
2957,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2958,105.0,37.0,21.0,80.0,86.0,30.0,30.0,
2959,32.0,24.0,4.0,62.0,119.0,30.0,30.0,
2960,105.0,37.0,22.0,81.0,86.0,30.0,30.0,
3003,5.0,12.0,130.0,129.0,118.0,31.0,31.0,1.0
3004,4.0,13.0,131.0,130.0,118.0,31.0,31.0,1.0
3005,5.0,13.0,132.0,130.0,119.0,31.0,31.0,1.0
3006,5.0,13.0,130.0,129.0,119.0,31.0,31.0,1.0
3007,3.0,13.0,131.0,131.0,119.0,31.0,31.0,1.0
3008,4.0,13.0,132.0,131.0,119.0,31.0,31.0,1.0
3009,4.0,13.0,133.0,131.0,121.0,31.0,31.0,1.0
3010,4.0,14.0,130.0,129.0,119.0,31.0,31.0,1.0
3011,4.0,14.0,133.0,131.0,119.0,31.0,31.0,1.0
3012,3.0,14.0,131.0,130.0,119.0,31.0,31.0,1.0
3013,4.0,14.0,133.0,131.0,121.0,31.0,31.0,1.0
3014,4.0,14.0,131.0,130.0,120.0,31.0,31.0,1.0
3015,4.0,14.0,134.0,131.0,120.0,31.0,31.0,1.0
3016,4.0,14.0,131.0,130.0,119.0,31.0,31.0,1.0
3017,3.0,15.0,133.0,131.0,120.0,31.0,31.0,1.0
3018,4.0,14.0,131.0,130.0,119.0,31.0,31.0,1.0
3019,3.0,14.0,131.0,130.0,120.0,31.0,31.0,1.0
3020,3.0,14.0,131.0,130.0,117.0,31.0,31.0,1.0
3021,4.0,15.0,132.0,131.0,118.0,31.0,31.0,1.0
3022,4.0,14.0,131.0,130.0,119.0,31.0,31.0,1.0
3023,3.0,15.0,131.0,130.0,120.0,31.0,31.0,1.0
3024,3.0,14.0,131.0,130.0,118.0,31.0,31.0,1.0
3025,3.0,14.0,132.0,131.0,120.0,31.0,31.0,1.0
3026,3.0,14.0,130.0,130.0,118.0,31.0,31.0,1.0
3027,3.0,15.0,130.0,130.0,118.0,31.0,31.0,1.0
3028,4.0,15.0,130.0,130.0,117.0,31.0,31.0,1.0
3029,3.0,14.0,129.0,130.0,118.0,31.0,31.0,1.0
3030,3.0,15.0,130.0,130.0,117.0,31.0,31.0,1.0
3031,3.0,15.0,129.0,129.0,118.0,31.0,31.0,1.0
3032,3.0,15.0,130.0,130.0,118.0,31.0,31.0,1.0
3033,4.0,15.0,129.0,130.0,117.0,31.0,31.0,1.0
3034,4.0,14.0,130.0,130.0,118.0,31.0,31.0,1.0
3035,4.0,15.0,130.0,130.0,118.0,31.0,31.0,1.0
3036,4.0,15.0,130.0,130.0,118.0,31.0,31.0,1.0
3037,98.0,51.0,30.0,10.0,60.0,31.0,31.0,1.0
3038,83.0,56.0,34.0,65.0,31.0,31.0,31.0,1.0
3039,1.0,15.0,131.0,130.0,119.0,31.0,31.0,1.0
3040,0.0,17.0,132.0,132.0,119.0,31.0,31.0,1.0
3041,2.0,16.0,132.0,130.0,116.0,31.0,31.0,1.0
3042,2.0,18.0,134.0,134.0,115.0,31.0,31.0,1.0
3043,2.0,17.0,131.0,130.0,115.0,31.0,31.0,1.0
3044,3.0,19.0,135.0,135.0,116.0,31.0,31.0,1.0
3045,2.0,19.0,134.0,133.0,115.0,31.0,31.0,1.0
3046,7.0,18.0,129.0,129.0,115.0,31.0,31.0,1.0
3047,6.0,19.0,132.0,133.0,115.0,31.0,31.0,1.0
3048,11.0,19.0,130.0,132.0,111.0,31.0,31.0,1.0
3049,11.0,19.0,130.0,132.0,112.0,31.0,31.0,1.0
3050,14.0,21.0,131.0,133.0,110.0,31.0,31.0,1.0
3051,14.0,20.0,132.0,133.0,110.0,31.0,31.0,1.0
3052,20.0,23.0,131.0,135.0,111.0,31.0,31.0,1.0
3053,20.0,20.0,130.0,131.0,109.0,31.0,31.0,1.0
3054,20.0,22.0,135.0,135.0,109.0,31.0,31.0,1.0
3055,21.0,23.0,136.0,134.0,110.0,31.0,31.0,1.0
3056,24.0,22.0,130.0,132.0,111.0,31.0,31.0,1.0
3057,24.0,22.0,133.0,134.0,112.0,31.0,31.0,1.0
3058,27.0,20.0,127.0,131.0,113.0,31.0,31.0,1.0
