frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label
3519,53.0,37.0,31.0,34.0,39.0,36
3520,52.0,35.0,28.0,30.0,36.0,36
3521,57.0,26.0,16.0,15.0,19.0,36
3522,58.0,24.0,14.0,14.0,18.0,36
3523,56.0,18.0,11.0,6.0,10.0,36
3524,56.0,21.0,12.0,6.0,10.0,36
3525,54.0,18.0,9.0,5.0,7.0,36
3526,58.0,18.0,10.0,4.0,9.0,36
3527,55.0,17.0,7.0,5.0,6.0,36
3528,59.0,16.0,7.0,4.0,7.0,36
3529,60.0,14.0,5.0,6.0,5.0,36
3530,59.0,15.0,6.0,5.0,5.0,36
3531,58.0,13.0,4.0,6.0,5.0,36
3532,60.0,13.0,5.0,6.0,5.0,36
3533,59.0,13.0,4.0,7.0,5.0,36
3534,56.0,13.0,4.0,7.0,5.0,36
3535,58.0,12.0,4.0,7.0,4.0,36
3536,55.0,12.0,3.0,7.0,4.0,36
3537,57.0,12.0,3.0,7.0,5.0,36
3538,53.0,12.0,3.0,7.0,4.0,36
3539,56.0,12.0,3.0,7.0,5.0,36
3540,54.0,12.0,3.0,7.0,4.0,36
3541,54.0,11.0,3.0,7.0,5.0,36
3542,53.0,11.0,3.0,7.0,4.0,36
3543,56.0,12.0,3.0,7.0,5.0,36
3544,50.0,11.0,3.0,7.0,5.0,36
3545,55.0,11.0,2.0,7.0,4.0,36
3546,52.0,11.0,3.0,7.0,4.0,36
3547,53.0,11.0,3.0,7.0,4.0,36
3548,50.0,11.0,2.0,7.0,3.0,36
3549,51.0,11.0,2.0,8.0,3.0,36
3550,49.0,10.0,2.0,7.0,3.0,36
3551,50.0,10.0,2.0,8.0,3.0,36
3552,49.0,10.0,2.0,7.0,3.0,
3553,50.0,10.0,2.0,7.0,3.0,
3554,49.0,10.0,2.0,8.0,3.0,
3555,49.0,10.0,2.0,8.0,3.0,
3556,55.0,8.0,26.0,132.0,118.0,
3557,40.0,5.0,22.0,137.0,126.0,
3558,37.0,6.0,22.0,136.0,127.0,
3559,36.0,8.0,23.0,132.0,123.0,
3560,42.0,10.0,22.0,139.0,123.0,
3561,37.0,10.0,25.0,137.0,124.0,
3562,47.0,10.0,19.0,143.0,122.0,
3563,48.0,12.0,21.0,145.0,126.0,
3564,51.0,15.0,15.0,137.0,121.0,
3565,52.0,13.0,18.0,141.0,121.0,
3566,48.0,21.0,25.0,130.0,117.0,
3567,50.0,21.0,30.0,124.0,116.0,
3568,45.0,26.0,29.0,119.0,114.0,
3569,45.0,26.0,27.0,119.0,114.0,
3570,42.0,26.0,29.0,121.0,117.0,
3571,43.0,26.0,30.0,120.0,116.0,
3572,42.0,26.0,32.0,120.0,116.0,
3573,44.0,28.0,32.0,120.0,115.0,
3574,43.0,27.0,29.0,119.0,118.0,
3575,42.0,26.0,31.0,119.0,118.0,
3576,42.0,26.0,29.0,121.0,119.0,37
3577,42.0,26.0,32.0,121.0,119.0,37
3578,44.0,27.0,30.0,122.0,119.0,37
3579,42.0,26.0,32.0,120.0,118.0,37
3580,43.0,27.0,30.0,121.0,118.0,37
3581,42.0,26.0,32.0,120.0,118.0,37
3582,43.0,26.0,31.0,120.0,119.0,37
3583,41.0,26.0,32.0,119.0,118.0,37
3584,43.0,26.0,31.0,120.0,119.0,37
3585,43.0,26.0,30.0,119.0,118.0,37
3586,44.0,26.0,30.0,119.0,118.0,37
3587,44.0,25.0,31.0,119.0,118.0,37
3588,42.0,26.0,32.0,121.0,119.0,37
3589,44.0,25.0,31.0,121.0,119.0,37
3590,44.0,25.0,31.0,121.0,118.0,37
3591,45.0,25.0,30.0,122.0,119.0,37
3592,45.0,25.0,31.0,122.0,118.0,37
3593,45.0,25.0,30.0,120.0,118.0,37
3594,44.0,24.0,31.0,121.0,117.0,37
3595,45.0,24.0,30.0,121.0,118.0,37
3596,45.0,24.0,31.0,123.0,119.0,37
3597,45.0,24.0,30.0,120.0,118.0,37
3598,44.0,25.0,31.0,121.0,118.0,37
3599,44.0,24.0,32.0,121.0,118.0,37
3600,44.0,24.0,30.0,119.0,117.0,37
3601,43.0,25.0,30.0,121.0,118.0,37
3602,45.0,24.0,30.0,120.0,117.0,37
3603,43.0,25.0,31.0,121.0,118.0,37
3604,45.0,24.0,30.0,120.0,117.0,37
3605,42.0,24.0,30.0,120.0,118.0,37
3606,43.0,24.0,30.0,119.0,116.0,37
3607,44.0,25.0,31.0,122.0,118.0,37
3608,42.0,23.0,29.0,119.0,116.0,37
3609,43.0,24.0,29.0,121.0,117.0,37
3610,43.0,24.0,30.0,120.0,117.0,37
3611,43.0,23.0,29.0,118.0,116.0,37
3612,42.0,23.0,30.0,120.0,117.0,37
3613,42.0,23.0,29.0,117.0,115.0,37
3614,43.0,24.0,30.0,118.0,117.0,37
3615,43.0,24.0,33.0,121.0,117.0,37
3616,43.0,24.0,30.0,119.0,116.0,37
3617,43.0,23.0,28.0,118.0,116.0,37
3618,43.0,24.0,30.0,119.0,117.0,37
3619,43.0,24.0,30.0,119.0,116.0,37
3620,44.0,25.0,29.0,118.0,117.0,37
3621,44.0,24.0,31.0,121.0,118.0,37
3622,42.0,24.0,30.0,119.0,117.0,37
3623,44.0,24.0,30.0,119.0,117.0,37
3624,44.0,24.0,30.0,119.0,117.0,37
3625,43.0,25.0,32.0,121.0,118.0,37
3626,43.0,24.0,29.0,119.0,117.0,37
3627,43.0,24.0,31.0,119.0,117.0,37
3628,44.0,24.0,30.0,119.0,117.0,37
3629,44.0,25.0,32.0,121.0,117.0,37
3630,43.0,24.0,29.0,118.0,117.0,37
3631,43.0,24.0,31.0,120.0,118.0,37
3632,44.0,24.0,30.0,119.0,116.0,37
3633,43.0,24.0,32.0,119.0,115.0,37
3634,43.0,24.0,31.0,118.0,116.0,37
3635,44.0,24.0,30.0,117.0,116.0,37
3636,44.0,25.0,31.0,119.0,116.0,37
3637,43.0,24.0,32.0,120.0,117.0,37
3638,44.0,24.0,32.0,119.0,116.0,37
3639,43.0,24.0,31.0,118.0,115.0,37
3640,43.0,24.0,31.0,119.0,115.0,37
3641,44.0,23.0,29.0,118.0,115.0,37
3642,44.0,24.0,30.0,119.0,117.0,37
3643,44.0,24.0,32.0,119.0,116.0,37
3644,44.0,24.0,29.0,118.0,116.0,37
3645,43.0,24.0,31.0,120.0,117.0,
3646,44.0,23.0,29.0,117.0,115.0,
3647,43.0,23.0,30.0,119.0,117.0,
3648,43.0,23.0,29.0,118.0,116.0,
3649,43.0,24.0,31.0,121.0,117.0,
3650,43.0,23.0,29.0,118.0,116.0,
3651,43.0,23.0,30.0,120.0,117.0,
3652,43.0,23.0,29.0,118.0,116.0,
3653,43.0,24.0,30.0,120.0,117.0,
3654,43.0,23.0,29.0,118.0,117.0,
3655,43.0,23.0,30.0,120.0,117.0,
3656,43.0,23.0,30.0,120.0,118.0,
3657,43.0,23.0,30.0,120.0,117.0,
3658,42.0,22.0,28.0,118.0,117.0,
3659,44.0,24.0,31.0,122.0,118.0,
3660,42.0,22.0,28.0,117.0,116.0,
3661,44.0,24.0,30.0,122.0,118.0,
3662,43.0,23.0,30.0,119.0,116.0,
3663,41.0,23.0,29.0,118.0,116.0,
3664,42.0,23.0,31.0,119.0,117.0,
3665,42.0,22.0,29.0,118.0,116.0,
3666,44.0,23.0,31.0,120.0,116.0,
3667,43.0,23.0,30.0,119.0,116.0,
3668,45.0,24.0,34.0,118.0,114.0,
3669,42.0,23.0,33.0,116.0,113.0,
3670,74.0,50.0,128.0,140.0,135.0,
3671,70.0,44.0,129.0,142.0,134.0,
3672,69.0,34.0,121.0,138.0,129.0,
3673,67.0,37.0,121.0,157.0,121.0,
3674,61.0,37.0,125.0,150.0,118.0,
3675,65.0,37.0,114.0,144.0,115.0,
3676,57.0,35.0,121.0,143.0,117.0,
3677,57.0,37.0,115.0,147.0,118.0,
3678,55.0,35.0,118.0,142.0,119.0,
3679,55.0,36.0,122.0,152.0,122.0,
3680,59.0,36.0,121.0,155.0,121.0,
3681,61.0,36.0,120.0,153.0,117.0,
3682,55.0,31.0,119.0,147.0,119.0,38
3683,53.0,34.0,119.0,156.0,119.0,38
3684,62.0,37.0,118.0,157.0,112.0,38
3685,74.0,38.0,110.0,110.0,117.0,38
3686,53.0,35.0,126.0,160.0,121.0,38
3687,71.0,38.0,111.0,113.0,116.0,38
3688,58.0,36.0,120.0,154.0,117.0,38
3689,55.0,36.0,123.0,151.0,118.0,38
3690,55.0,34.0,125.0,157.0,118.0,38
3691,76.0,38.0,107.0,111.0,121.0,38
3692,54.0,36.0,122.0,154.0,114.0,38
3693,84.0,34.0,113.0,122.0,117.0,38
3694,48.0,39.0,120.0,158.0,116.0,38
3695,81.0,37.0,114.0,121.0,123.0,38
3696,50.0,34.0,117.0,146.0,114.0,38
3697,76.0,37.0,109.0,113.0,120.0,38
3698,49.0,31.0,123.0,156.0,118.0,38
3699,79.0,37.0,105.0,115.0,125.0,38
3700,59.0,36.0,124.0,150.0,105.0,38
3701,82.0,40.0,116.0,122.0,124.0,38
3702,57.0,34.0,113.0,161.0,116.0,38
3703,81.0,39.0,114.0,120.0,126.0,38
3704,61.0,39.0,117.0,150.0,106.0,38
3705,79.0,37.0,112.0,117.0,119.0,38
3706,63.0,56.0,111.0,147.0,106.0,38
3707,79.0,38.0,108.0,113.0,114.0,38
3708,60.0,30.0,116.0,136.0,116.0,38
3709,79.0,38.0,113.0,117.0,120.0,38
3710,58.0,28.0,117.0,158.0,114.0,38
3711,81.0,37.0,112.0,117.0,122.0,38
3712,57.0,23.0,74.0,171.0,130.0,38
3713,80.0,36.0,117.0,120.0,115.0,38
3714,59.0,34.0,110.0,133.0,115.0,38
3715,77.0,36.0,114.0,116.0,120.0,38
3716,53.0,26.0,116.0,158.0,119.0,38
3717,73.0,36.0,114.0,117.0,122.0,38
3718,41.0,28.0,85.0,166.0,143.0,38
3719,64.0,31.0,114.0,121.0,120.0,38
3720,53.0,28.0,120.0,154.0,120.0,38
3721,51.0,28.0,110.0,154.0,121.0,38
3722,50.0,29.0,121.0,164.0,119.0,38
3723,56.0,32.0,116.0,118.0,122.0,38
3725,71.0,36.0,116.0,118.0,122.0,38
3726,52.0,29.0,120.0,149.0,117.0,38
3727,71.0,36.0,113.0,114.0,120.0,38
3728,56.0,27.0,126.0,162.0,118.0,38
3729,71.0,37.0,120.0,120.0,122.0,38
3730,56.0,32.0,116.0,143.0,119.0,38
3731,76.0,38.0,113.0,116.0,121.0,38
3732,52.0,24.0,122.0,160.0,124.0,38
3733,72.0,37.0,116.0,117.0,120.0,38
3734,40.0,89.0,63.0,156.0,128.0,38
3735,72.0,38.0,119.0,124.0,116.0,
3736,56.0,36.0,114.0,155.0,116.0,
3737,53.0,30.0,126.0,160.0,119.0,
3738,71.0,35.0,118.0,121.0,120.0,
3739,52.0,35.0,122.0,156.0,122.0,
3740,52.0,29.0,113.0,159.0,123.0,
3741,57.0,38.0,112.0,157.0,115.0,
3742,51.0,33.0,96.0,153.0,118.0,
3743,85.0,47.0,99.0,159.0,110.0,
3744,83.0,42.0,103.0,161.0,107.0,
3745,81.0,51.0,123.0,134.0,98.0,
3746,60.0,54.0,108.0,141.0,107.0,
3747,99.0,62.0,138.0,154.0,103.0,
3748,87.0,60.0,119.0,148.0,105.0,
3749,89.0,61.0,119.0,154.0,99.0,
3750,92.0,63.0,123.0,156.0,103.0,
3751,93.0,56.0,128.0,160.0,101.0,
3752,90.0,58.0,118.0,152.0,99.0,
3753,95.0,52.0,128.0,157.0,98.0,
3754,90.0,55.0,113.0,147.0,95.0,
3755,93.0,53.0,113.0,150.0,101.0,
3756,93.0,53.0,115.0,149.0,97.0,
3757,96.0,52.0,110.0,149.0,103.0,
3758,94.0,52.0,117.0,151.0,97.0,
3759,93.0,53.0,108.0,147.0,101.0,
3760,93.0,52.0,115.0,149.0,97.0,
3761,91.0,53.0,109.0,148.0,99.0,
3762,91.0,52.0,113.0,148.0,96.0,
3763,90.0,52.0,111.0,146.0,95.0,
3764,89.0,53.0,110.0,147.0,97.0,
3765,90.0,53.0,111.0,147.0,96.0,
3766,88.0,53.0,110.0,149.0,97.0,
3767,90.0,52.0,111.0,150.0,97.0,
3768,91.0,53.0,109.0,146.0,96.0,
3769,90.0,52.0,107.0,146.0,96.0,
3770,91.0,51.0,110.0,148.0,97.0,
3771,90.0,51.0,107.0,146.0,96.0,
3772,91.0,51.0,109.0,146.0,96.0,
3773,92.0,50.0,110.0,147.0,97.0,
3775,70.0,139.0,13.0,153.0,137.0,
3776,63.0,107.0,11.0,157.0,143.0,
3777,61.0,105.0,10.0,160.0,144.0,
3778,59.0,109.0,10.0,163.0,145.0,
3779,59.0,108.0,10.0,160.0,144.0,
3780,57.0,115.0,11.0,163.0,145.0,
3781,58.0,107.0,11.0,161.0,144.0,
3782,58.0,114.0,10.0,161.0,145.0,
3783,55.0,106.0,10.0,159.0,144.0,
3784,55.0,113.0,10.0,162.0,144.0,
3785,54.0,106.0,10.0,159.0,142.0,
3786,58.0,113.0,10.0,163.0,144.0,39
3787,57.0,109.0,12.0,162.0,143.0,39
3788,58.0,116.0,10.0,160.0,145.0,39
3789,57.0,110.0,11.0,161.0,144.0,39
3790,57.0,115.0,10.0,162.0,145.0,39
3791,56.0,111.0,12.0,161.0,144.0,39
3792,55.0,112.0,10.0,162.0,145.0,39
3793,52.0,104.0,10.0,160.0,142.0,39
3794,54.0,110.0,11.0,161.0,145.0,39
3795,52.0,109.0,9.0,161.0,144.0,39
3796,54.0,108.0,10.0,161.0,144.0,39
3797,51.0,108.0,10.0,161.0,145.0,39
3798,55.0,108.0,10.0,161.0,144.0,39
3799,53.0,110.0,10.0,160.0,144.0,39
3800,54.0,109.0,10.0,161.0,144.0,39
3801,51.0,108.0,10.0,161.0,144.0,39
3802,54.0,108.0,9.0,162.0,144.0,39
3803,50.0,105.0,10.0,161.0,145.0,39
3804,55.0,106.0,10.0,161.0,144.0,39
3805,55.0,109.0,10.0,162.0,145.0,39
3806,57.0,111.0,10.0,159.0,143.0,39
3807,56.0,110.0,10.0,163.0,145.0,39
3808,55.0,108.0,9.0,161.0,144.0,39
3809,57.0,108.0,9.0,160.0,145.0,39
3810,54.0,107.0,8.0,159.0,144.0,39
3811,53.0,103.0,8.0,156.0,143.0,39
3812,52.0,104.0,8.0,161.0,146.0,39
3813,51.0,104.0,7.0,157.0,145.0,39
3814,52.0,107.0,8.0,162.0,147.0,39
3815,67.0,139.0,15.0,112.0,108.0,39
3816,82.0,116.0,6.0,130.0,128.0,39
3817,78.0,137.0,7.0,133.0,127.0,39
3818,55.0,107.0,7.0,158.0,144.0,39
3819,55.0,109.0,9.0,163.0,145.0,39
3820,57.0,106.0,8.0,159.0,144.0,39
3821,56.0,110.0,10.0,164.0,144.0,39
3822,59.0,110.0,9.0,162.0,144.0,39
3823,57.0,112.0,8.0,162.0,144.0,39
3824,57.0,107.0,9.0,159.0,144.0,39
3825,55.0,111.0,10.0,165.0,145.0,39
3826,58.0,109.0,9.0,160.0,143.0,39
3827,53.0,109.0,9.0,164.0,145.0,39
3828,54.0,108.0,9.0,163.0,145.0,39
3829,54.0,111.0,10.0,164.0,145.0,39
3830,57.0,109.0,10.0,163.0,144.0,39
3831,59.0,114.0,10.0,162.0,144.0,39
3832,57.0,108.0,10.0,163.0,143.0,39
3833,57.0,109.0,11.0,161.0,145.0,39
3834,56.0,109.0,11.0,161.0,144.0,39
3835,57.0,114.0,11.0,160.0,144.0,39
3836,53.0,108.0,12.0,162.0,142.0,39
3837,54.0,114.0,12.0,163.0,143.0,39
3838,70.0,123.0,44.0,107.0,99.0,39
3839,54.0,114.0,12.0,162.0,144.0,39
3840,56.0,107.0,11.0,160.0,143.0,39
3841,55.0,112.0,10.0,160.0,143.0,39
3842,62.0,111.0,5.0,156.0,135.0,39
3843,59.0,104.0,5.0,153.0,131.0,39
3844,76.0,114.0,6.0,136.0,121.0,39
3845,74.0,115.0,6.0,139.0,124.0,39
3846,71.0,79.0,23.0,104.0,115.0,39
3847,81.0,106.0,23.0,111.0,115.0,39
3848,74.0,32.0,98.0,117.0,111.0,39
3849,65.0,30.0,86.0,111.0,107.0,39
3850,69.0,41.0,104.0,117.0,102.0,39
3851,70.0,38.0,104.0,120.0,101.0,39
3852,70.0,41.0,99.0,116.0,100.0,39
3853,72.0,42.0,100.0,115.0,97.0,39
3854,68.0,43.0,97.0,111.0,98.0,39
3855,70.0,43.0,98.0,113.0,96.0,39
3856,66.0,44.0,95.0,110.0,97.0,39
3857,72.0,42.0,99.0,114.0,94.0,39
3858,65.0,45.0,97.0,110.0,95.0,39
3859,70.0,43.0,100.0,113.0,95.0,39
3860,64.0,44.0,98.0,112.0,96.0,39
3861,70.0,43.0,100.0,113.0,95.0,39
3862,66.0,44.0,98.0,112.0,95.0,39
3863,70.0,43.0,100.0,113.0,94.0,39
3864,67.0,44.0,98.0,113.0,95.0,39
3865,70.0,43.0,99.0,113.0,94.0,39
3866,68.0,44.0,98.0,113.0,94.0,39
3867,70.0,44.0,99.0,113.0,94.0,39
3868,69.0,44.0,99.0,113.0,94.0,39
3869,70.0,44.0,100.0,114.0,94.0,39
3870,70.0,43.0,99.0,113.0,94.0,39
3871,20.0,131.0,131.0,139.0,117.0,39
3872,66.0,32.0,58.0,62.0,64.0,39
3873,62.0,29.0,62.0,62.0,62.0,39
3879,22.0,129.0,106.0,135.0,110.0,
3880,12.0,62.0,106.0,127.0,140.0,
3882,18.0,151.0,119.0,134.0,105.0,
3889,62.0,65.0,51.0,64.0,61.0,40
3891,70.0,71.0,45.0,50.0,61.0,40
3896,84.0,92.0,81.0,89.0,47.0,40
3923,21.0,12.0,28.0,45.0,144.0,40
3924,18.0,12.0,23.0,42.0,120.0,40
3925,86.0,90.0,75.0,134.0,117.0,40
3926,97.0,79.0,87.0,116.0,104.0,40
3927,67.0,75.0,75.0,95.0,112.0,40
3928,80.0,77.0,88.0,101.0,100.0,40
3929,89.0,70.0,92.0,128.0,118.0,40
3930,94.0,89.0,91.0,129.0,114.0,40
3931,89.0,89.0,91.0,124.0,113.0,40
3932,91.0,88.0,92.0,126.0,115.0,40
3933,90.0,81.0,90.0,130.0,119.0,40
3934,84.0,69.0,91.0,135.0,118.0,40
3935,40.0,29.0,22.0,16.0,40.0,40
3936,51.0,20.0,15.0,10.0,14.0,40
3937,64.0,24.0,20.0,23.0,16.0,40
3938,62.0,28.0,21.0,24.0,23.0,40
3939,83.0,61.0,95.0,136.0,119.0,40
3940,79.0,59.0,91.0,131.0,115.0,40
3941,74.0,53.0,95.0,131.0,114.0,40
3942,81.0,54.0,97.0,134.0,119.0,
3943,83.0,59.0,96.0,134.0,119.0,
3944,81.0,59.0,94.0,126.0,115.0,
3945,81.0,65.0,81.0,132.0,118.0,
3946,82.0,67.0,90.0,132.0,115.0,
3947,83.0,61.0,98.0,133.0,116.0,
3948,83.0,64.0,92.0,134.0,117.0,
3949,83.0,68.0,90.0,135.0,120.0,
3950,78.0,57.0,96.0,125.0,113.0,
3951,86.0,65.0,87.0,141.0,123.0,
3952,83.0,65.0,88.0,130.0,115.0,
3953,83.0,63.0,87.0,136.0,120.0,
3954,80.0,83.0,73.0,138.0,118.0,
3955,82.0,64.0,93.0,134.0,118.0,
3956,83.0,57.0,94.0,133.0,117.0,
3957,80.0,59.0,94.0,128.0,115.0,
3958,79.0,58.0,93.0,133.0,117.0,
3959,79.0,59.0,95.0,128.0,114.0,
3960,79.0,55.0,97.0,128.0,115.0,
3961,82.0,62.0,96.0,121.0,112.0,
3962,84.0,71.0,88.0,130.0,117.0,
3963,80.0,71.0,90.0,128.0,113.0,
3964,80.0,61.0,99.0,133.0,117.0,
3965,83.0,56.0,96.0,125.0,113.0,
3966,80.0,57.0,91.0,126.0,114.0,
3967,79.0,62.0,92.0,118.0,111.0,
3968,53.0,7.0,109.0,105.0,100.0,
3969,50.0,8.0,96.0,96.0,99.0,
3970,44.0,6.0,94.0,90.0,93.0,
3971,40.0,6.0,89.0,88.0,94.0,
3972,37.0,4.0,95.0,93.0,96.0,
3973,38.0,4.0,97.0,91.0,90.0,
3974,36.0,5.0,99.0,100.0,103.0,
3975,37.0,5.0,105.0,103.0,99.0,
3976,36.0,4.0,101.0,102.0,98.0,
3977,37.0,5.0,104.0,107.0,102.0,
3978,37.0,5.0,105.0,107.0,102.0,
3979,38.0,6.0,106.0,109.0,108.0,
3980,36.0,5.0,108.0,108.0,97.0,41
3981,37.0,5.0,105.0,109.0,107.0,41
3982,36.0,4.0,103.0,105.0,98.0,41
3983,35.0,4.0,104.0,106.0,96.0,41
3984,36.0,5.0,104.0,106.0,102.0,41
3985,38.0,5.0,106.0,108.0,99.0,41
3986,36.0,5.0,106.0,108.0,102.0,41
3987,38.0,6.0,107.0,110.0,105.0,41
3988,37.0,5.0,107.0,109.0,104.0,41
3989,37.0,5.0,106.0,107.0,103.0,41
3990,37.0,6.0,108.0,109.0,105.0,41
3991,37.0,6.0,108.0,109.0,105.0,41
3992,37.0,6.0,108.0,110.0,106.0,41
3993,37.0,5.0,108.0,110.0,106.0,41
3994,36.0,5.0,107.0,109.0,105.0,41
3995,35.0,5.0,107.0,109.0,106.0,41
3996,34.0,4.0,105.0,107.0,104.0,41
3997,34.0,5.0,105.0,108.0,105.0,41
3998,38.0,6.0,111.0,111.0,105.0,41
3999,36.0,5.0,107.0,111.0,107.0,41
4000,37.0,5.0,108.0,112.0,109.0,41
4001,36.0,5.0,106.0,110.0,107.0,41
4002,36.0,5.0,107.0,110.0,106.0,41
4003,37.0,5.0,108.0,110.0,106.0,41
4004,36.0,5.0,107.0,109.0,105.0,41
4005,35.0,5.0,107.0,111.0,107.0,41
4006,35.0,5.0,107.0,111.0,107.0,41
4007,34.0,5.0,108.0,112.0,109.0,41
4008,35.0,5.0,108.0,111.0,108.0,41
4009,36.0,5.0,108.0,110.0,105.0,41
4010,36.0,5.0,106.0,109.0,104.0,41
4011,37.0,5.0,108.0,110.0,105.0,41
4012,37.0,6.0,107.0,110.0,105.0,41
4013,37.0,5.0,107.0,108.0,104.0,41
4014,38.0,5.0,106.0,106.0,100.0,41
4015,39.0,7.0,102.0,105.0,102.0,41
4016,39.0,7.0,108.0,106.0,101.0,41
4017,40.0,8.0,99.0,103.0,105.0,41
4018,34.0,8.0,92.0,89.0,79.0,41
4019,33.0,10.0,87.0,87.0,87.0,41
4020,32.0,11.0,78.0,73.0,71.0,41
4021,31.0,13.0,79.0,73.0,76.0,41
4022,33.0,13.0,78.0,78.0,77.0,41
4023,30.0,14.0,75.0,76.0,77.0,41
4024,40.0,14.0,75.0,76.0,78.0,41
4025,41.0,15.0,75.0,76.0,78.0,41
4026,42.0,16.0,78.0,79.0,84.0,41
4027,43.0,17.0,81.0,79.0,84.0,41
4028,36.0,14.0,79.0,80.0,81.0,41
4029,38.0,17.0,74.0,78.0,82.0,41
4030,37.0,18.0,73.0,77.0,79.0,41
4031,41.0,8.0,70.0,77.0,82.0,41
4032,35.0,17.0,71.0,74.0,77.0,41
4033,40.0,6.0,63.0,72.0,78.0,41
4034,37.0,18.0,71.0,74.0,80.0,41
4035,37.0,19.0,70.0,73.0,78.0,41
4036,44.0,3.0,63.0,69.0,76.0,41
4037,35.0,18.0,70.0,73.0,79.0,41
4038,35.0,18.0,69.0,71.0,78.0,41
4039,44.0,5.0,62.0,69.0,76.0,41
4040,35.0,18.0,69.0,71.0,78.0,41
4041,40.0,2.0,63.0,71.0,80.0,41
4042,36.0,17.0,68.0,70.0,77.0,41
4043,42.0,7.0,62.0,67.0,72.0,41
4044,36.0,18.0,69.0,71.0,77.0,41
4045,42.0,9.0,62.0,67.0,71.0,
4046,29.0,12.0,67.0,79.0,84.0,
4047,31.0,21.0,69.0,71.0,82.0,
4048,25.0,23.0,65.0,72.0,78.0,
4049,24.0,39.0,63.0,68.0,76.0,
4050,20.0,36.0,64.0,69.0,73.0,
4051,20.0,44.0,62.0,68.0,72.0,
4052,20.0,44.0,63.0,69.0,76.0,
4053,28.0,58.0,63.0,65.0,71.0,
4054,20.0,51.0,60.0,66.0,74.0,
4055,28.0,56.0,61.0,66.0,73.0,
4056,23.0,50.0,62.0,70.0,75.0,
4057,28.0,58.0,60.0,66.0,69.0,
4058,25.0,55.0,61.0,71.0,75.0,
4059,27.0,57.0,59.0,67.0,70.0,
4060,21.0,54.0,60.0,70.0,74.0,
4061,20.0,55.0,61.0,70.0,71.0,
4062,25.0,45.0,60.0,72.0,76.0,
4063,26.0,59.0,61.0,68.0,67.0,
4064,24.0,41.0,60.0,73.0,77.0,
4065,25.0,29.0,77.0,116.0,120.0,
4066,36.0,45.0,63.0,121.0,123.0,
4067,17.0,56.0,85.0,115.0,117.0,
4068,24.0,45.0,78.0,121.0,124.0,
4069,35.0,58.0,87.0,111.0,108.0,
4070,45.0,28.0,61.0,96.0,90.0,
4071,49.0,34.0,32.0,45.0,63.0,
4072,16.0,48.0,118.0,126.0,125.0,
4073,33.0,53.0,110.0,124.0,111.0,
4074,32.0,59.0,115.0,130.0,112.0,42
4075,32.0,60.0,120.0,131.0,114.0,42
4076,16.0,52.0,117.0,126.0,126.0,42
4077,32.0,54.0,104.0,124.0,114.0,42
4078,32.0,61.0,115.0,133.0,114.0,42
4079,32.0,62.0,118.0,131.0,117.0,42
4080,14.0,50.0,119.0,127.0,126.0,42
4081,15.0,52.0,120.0,129.0,128.0,42
4082,15.0,51.0,119.0,128.0,126.0,42
4083,33.0,53.0,109.0,124.0,110.0,42
4084,31.0,59.0,117.0,132.0,113.0,42
4085,33.0,61.0,114.0,131.0,116.0,42
4086,16.0,50.0,119.0,128.0,127.0,42
4087,32.0,55.0,111.0,126.0,112.0,42
4088,32.0,59.0,117.0,131.0,115.0,42
4089,30.0,60.0,120.0,132.0,117.0,42
4090,15.0,51.0,119.0,128.0,127.0,42
4091,32.0,56.0,117.0,131.0,118.0,42
4092,33.0,58.0,116.0,127.0,112.0,42
4093,34.0,60.0,116.0,131.0,115.0,42
4094,15.0,50.0,120.0,129.0,128.0,42
4095,15.0,51.0,121.0,131.0,131.0,42
4096,16.0,50.0,119.0,128.0,128.0,42
4097,16.0,50.0,119.0,129.0,128.0,42
4098,16.0,50.0,119.0,128.0,128.0,42
4099,16.0,50.0,119.0,129.0,129.0,42
4100,17.0,49.0,119.0,129.0,128.0,42
4101,17.0,50.0,119.0,130.0,129.0,42
4102,16.0,50.0,119.0,129.0,128.0,42
4103,16.0,50.0,117.0,128.0,127.0,42
4104,15.0,49.0,118.0,127.0,126.0,42
4105,15.0,51.0,116.0,126.0,126.0,42
4106,15.0,49.0,118.0,128.0,126.0,42
4107,14.0,49.0,119.0,128.0,127.0,42
4108,15.0,51.0,117.0,128.0,127.0,42
4109,15.0,50.0,117.0,126.0,126.0,42
4110,15.0,50.0,118.0,127.0,127.0,42
4111,15.0,49.0,119.0,128.0,127.0,42
4112,15.0,50.0,117.0,127.0,126.0,42
4113,29.0,52.0,110.0,126.0,112.0,42
4114,32.0,55.0,114.0,129.0,114.0,42
4115,29.0,58.0,119.0,131.0,116.0,42
4116,15.0,50.0,118.0,127.0,127.0,42
4117,33.0,53.0,111.0,125.0,115.0,42
4118,32.0,58.0,114.0,126.0,112.0,42
4119,16.0,50.0,122.0,130.0,131.0,42
4120,16.0,50.0,119.0,129.0,129.0,42
4121,16.0,51.0,120.0,129.0,129.0,42
4122,16.0,50.0,117.0,127.0,126.0,42
4123,17.0,50.0,119.0,128.0,127.0,42
4124,17.0,48.0,121.0,132.0,127.0,42
4125,24.0,47.0,120.0,128.0,118.0,42
4126,23.0,47.0,121.0,130.0,118.0,42
4127,29.0,46.0,118.0,125.0,112.0,42
4128,28.0,53.0,119.0,123.0,112.0,42
