frame,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,sign,sign_character,dynamic
3872,66.0,32.0,58.0,62.0,64.0,40.0,PH,1.0
3873,62.0,29.0,62.0,62.0,62.0,40.0,PH,1.0
3879,22.0,129.0,106.0,135.0,110.0,40.0,PH,1.0
3880,12.0,62.0,106.0,127.0,140.0,40.0,PH,1.0
3882,18.0,151.0,119.0,134.0,105.0,40.0,PH,1.0
3889,62.0,65.0,51.0,64.0,61.0,40.0,PH,1.0
3891,70.0,71.0,45.0,50.0,61.0,40.0,PH,1.0
3896,84.0,92.0,81.0,89.0,47.0,40.0,PH,1.0
3923,21.0,12.0,28.0,45.0,144.0,40.0,PH,1.0
3924,18.0,12.0,23.0,42.0,120.0,40.0,PH,1.0
3925,86.0,90.0,75.0,134.0,117.0,40.0,PH,1.0
3926,97.0,79.0,87.0,116.0,104.0,40.0,PH,1.0
3956,83.0,57.0,94.0,133.0,117.0,41.0,DhH,1.0
3957,80.0,59.0,94.0,128.0,115.0,41.0,DhH,1.0
3958,79.0,58.0,93.0,133.0,117.0,41.0,DhH,1.0
3959,79.0,59.0,95.0,128.0,114.0,41.0,DhH,1.0
3960,79.0,55.0,97.0,128.0,115.0,41.0,DhH,1.0
3961,82.0,62.0,96.0,121.0,112.0,41.0,DhH,1.0
3962,84.0,71.0,88.0,130.0,117.0,41.0,DhH,1.0
3963,80.0,71.0,90.0,128.0,113.0,41.0,DhH,1.0
3964,80.0,61.0,99.0,133.0,117.0,41.0,DhH,1.0
3965,83.0,56.0,96.0,125.0,113.0,41.0,DhH,1.0
3966,80.0,57.0,91.0,126.0,114.0,41.0,DhH,1.0
3967,79.0,62.0,92.0,118.0,111.0,41.0,DhH,1.0
3968,53.0,7.0,109.0,105.0,100.0,41.0,DhH,1.0
3969,50.0,8.0,96.0,96.0,99.0,41.0,DhH,1.0
3970,44.0,6.0,94.0,90.0,93.0,41.0,DhH,1.0
3971,40.0,6.0,89.0,88.0,94.0,41.0,DhH,1.0
3972,37.0,4.0,95.0,93.0,96.0,41.0,DhH,1.0
3973,38.0,4.0,97.0,91.0,90.0,41.0,DhH,1.0
3974,36.0,5.0,99.0,100.0,103.0,41.0,DhH,1.0
3975,37.0,5.0,105.0,103.0,99.0,41.0,DhH,1.0
3976,36.0,4.0,101.0,102.0,98.0,41.0,DhH,1.0
3977,37.0,5.0,104.0,107.0,102.0,41.0,DhH,1.0
3978,37.0,5.0,105.0,107.0,102.0,41.0,DhH,1.0
3979,38.0,6.0,106.0,109.0,108.0,41.0,DhH,1.0
3980,36.0,5.0,108.0,108.0,97.0,41.0,DhH,1.0
3981,37.0,5.0,105.0,109.0,107.0,41.0,DhH,1.0
3982,36.0,4.0,103.0,105.0,98.0,41.0,DhH,1.0
3983,35.0,4.0,104.0,106.0,96.0,41.0,DhH,1.0
3984,36.0,5.0,104.0,106.0,102.0,41.0,DhH,1.0
3985,38.0,5.0,106.0,108.0,99.0,41.0,DhH,1.0
3986,36.0,5.0,106.0,108.0,102.0,41.0,DhH,1.0
3987,38.0,6.0,107.0,110.0,105.0,41.0,DhH,1.0
3988,37.0,5.0,107.0,109.0,104.0,41.0,DhH,1.0
3989,37.0,5.0,106.0,107.0,103.0,41.0,DhH,1.0
3990,37.0,6.0,108.0,109.0,105.0,41.0,DhH,1.0
3991,37.0,6.0,108.0,109.0,105.0,41.0,DhH,1.0
3992,37.0,6.0,108.0,110.0,106.0,41.0,DhH,1.0
3993,37.0,5.0,108.0,110.0,106.0,41.0,DhH,1.0
3994,36.0,5.0,107.0,109.0,105.0,41.0,DhH,1.0
3995,35.0,5.0,107.0,109.0,106.0,41.0,DhH,1.0
3996,34.0,4.0,105.0,107.0,104.0,41.0,DhH,1.0
3997,34.0,5.0,105.0,108.0,105.0,41.0,DhH,1.0
3998,38.0,6.0,111.0,111.0,105.0,41.0,DhH,1.0
3999,36.0,5.0,107.0,111.0,107.0,41.0,DhH,1.0
4000,37.0,5.0,108.0,112.0,109.0,41.0,DhH,1.0
4001,36.0,5.0,106.0,110.0,107.0,41.0,DhH,1.0
4002,36.0,5.0,107.0,110.0,106.0,41.0,DhH,1.0
4003,37.0,5.0,108.0,110.0,106.0,41.0,DhH,1.0
4004,36.0,5.0,107.0,109.0,105.0,41.0,DhH,1.0
4005,35.0,5.0,107.0,111.0,107.0,41.0,DhH,1.0
4006,35.0,5.0,107.0,111.0,107.0,41.0,DhH,1.0
4007,34.0,5.0,108.0,112.0,109.0,41.0,DhH,1.0
4008,35.0,5.0,108.0,111.0,108.0,41.0,DhH,1.0
4009,36.0,5.0,108.0,110.0,105.0,41.0,DhH,1.0
4010,36.0,5.0,106.0,109.0,104.0,41.0,DhH,1.0
4011,37.0,5.0,108.0,110.0,105.0,41.0,DhH,1.0
4012,37.0,6.0,107.0,110.0,105.0,41.0,DhH,1.0
4013,37.0,5.0,107.0,108.0,104.0,41.0,DhH,1.0
4014,38.0,5.0,106.0,106.0,100.0,41.0,DhH,1.0
4015,39.0,7.0,102.0,105.0,102.0,41.0,DhH,1.0
4045,42.0,9.0,62.0,67.0,71.0,42.0,TH,1.0
4046,29.0,12.0,67.0,79.0,84.0,42.0,TH,1.0
4047,31.0,21.0,69.0,71.0,82.0,42.0,TH,1.0
4048,25.0,23.0,65.0,72.0,78.0,42.0,TH,1.0
4049,24.0,39.0,63.0,68.0,76.0,42.0,TH,1.0
4050,20.0,36.0,64.0,69.0,73.0,42.0,TH,1.0
4051,20.0,44.0,62.0,68.0,72.0,42.0,TH,1.0
4052,20.0,44.0,63.0,69.0,76.0,42.0,TH,1.0
4053,28.0,58.0,63.0,65.0,71.0,42.0,TH,1.0
4054,20.0,51.0,60.0,66.0,74.0,42.0,TH,1.0
4055,28.0,56.0,61.0,66.0,73.0,42.0,TH,1.0
4056,23.0,50.0,62.0,70.0,75.0,42.0,TH,1.0
4057,28.0,58.0,60.0,66.0,69.0,42.0,TH,1.0
4058,25.0,55.0,61.0,71.0,75.0,42.0,TH,1.0
4059,27.0,57.0,59.0,67.0,70.0,42.0,TH,1.0
4060,21.0,54.0,60.0,70.0,74.0,42.0,TH,1.0
4061,20.0,55.0,61.0,70.0,71.0,42.0,TH,1.0
4062,25.0,45.0,60.0,72.0,76.0,42.0,TH,1.0
4063,26.0,59.0,61.0,68.0,67.0,42.0,TH,1.0
4064,24.0,41.0,60.0,73.0,77.0,42.0,TH,1.0
4065,25.0,29.0,77.0,116.0,120.0,42.0,TH,1.0
4066,36.0,45.0,63.0,121.0,123.0,42.0,TH,1.0
4067,17.0,56.0,85.0,115.0,117.0,42.0,TH,1.0
4068,24.0,45.0,78.0,121.0,124.0,42.0,TH,1.0
4069,35.0,58.0,87.0,111.0,108.0,42.0,TH,1.0
4070,45.0,28.0,61.0,96.0,90.0,42.0,TH,1.0
4071,49.0,34.0,32.0,45.0,63.0,42.0,TH,1.0
4072,16.0,48.0,118.0,126.0,125.0,42.0,TH,1.0
4073,33.0,53.0,110.0,124.0,111.0,42.0,TH,1.0
4074,32.0,59.0,115.0,130.0,112.0,42.0,TH,1.0
4075,32.0,60.0,120.0,131.0,114.0,42.0,TH,1.0
4076,16.0,52.0,117.0,126.0,126.0,42.0,TH,1.0
4077,32.0,54.0,104.0,124.0,114.0,42.0,TH,1.0
4078,32.0,61.0,115.0,133.0,114.0,42.0,TH,1.0
4079,32.0,62.0,118.0,131.0,117.0,42.0,TH,1.0
4080,14.0,50.0,119.0,127.0,126.0,42.0,TH,1.0
4081,15.0,52.0,120.0,129.0,128.0,42.0,TH,1.0
4082,15.0,51.0,119.0,128.0,126.0,42.0,TH,1.0
4083,33.0,53.0,109.0,124.0,110.0,42.0,TH,1.0
4084,31.0,59.0,117.0,132.0,113.0,42.0,TH,1.0
4085,33.0,61.0,114.0,131.0,116.0,42.0,TH,1.0
4086,16.0,50.0,119.0,128.0,127.0,42.0,TH,1.0
4087,32.0,55.0,111.0,126.0,112.0,42.0,TH,1.0
4088,32.0,59.0,117.0,131.0,115.0,42.0,TH,1.0
4089,30.0,60.0,120.0,132.0,117.0,42.0,TH,1.0
4090,15.0,51.0,119.0,128.0,127.0,42.0,TH,1.0
4091,32.0,56.0,117.0,131.0,118.0,42.0,TH,1.0
4092,33.0,58.0,116.0,127.0,112.0,42.0,TH,1.0
4093,34.0,60.0,116.0,131.0,115.0,42.0,TH,1.0
4094,15.0,50.0,120.0,129.0,128.0,42.0,TH,1.0
4095,15.0,51.0,121.0,131.0,131.0,42.0,TH,1.0
4096,16.0,50.0,119.0,128.0,128.0,42.0,TH,1.0
4097,16.0,50.0,119.0,129.0,128.0,42.0,TH,1.0
4098,16.0,50.0,119.0,128.0,128.0,42.0,TH,1.0
4099,16.0,50.0,119.0,129.0,129.0,42.0,TH,1.0
4100,17.0,49.0,119.0,129.0,128.0,42.0,TH,1.0
4101,17.0,50.0,119.0,130.0,129.0,42.0,TH,1.0
4102,16.0,50.0,119.0,129.0,128.0,42.0,TH,1.0
4103,16.0,50.0,117.0,128.0,127.0,42.0,TH,1.0
4104,15.0,49.0,118.0,127.0,126.0,42.0,TH,1.0
4105,15.0,51.0,116.0,126.0,126.0,42.0,TH,1.0
4106,15.0,49.0,118.0,128.0,126.0,42.0,TH,1.0
4107,14.0,49.0,119.0,128.0,127.0,42.0,TH,1.0
4108,15.0,51.0,117.0,128.0,127.0,42.0,TH,1.0
4109,15.0,50.0,117.0,126.0,126.0,42.0,TH,1.0
4110,15.0,50.0,118.0,127.0,127.0,42.0,TH,1.0
4111,15.0,49.0,119.0,128.0,127.0,42.0,TH,1.0
4112,15.0,50.0,117.0,127.0,126.0,42.0,TH,1.0
4113,29.0,52.0,110.0,126.0,112.0,42.0,TH,1.0
4114,32.0,55.0,114.0,129.0,114.0,42.0,TH,1.0
4115,29.0,58.0,119.0,131.0,116.0,42.0,TH,1.0
4116,15.0,50.0,118.0,127.0,127.0,42.0,TH,1.0
4117,33.0,53.0,111.0,125.0,115.0,42.0,TH,1.0
4118,32.0,58.0,114.0,126.0,112.0,42.0,TH,1.0
4119,16.0,50.0,122.0,130.0,131.0,42.0,TH,1.0
4120,16.0,50.0,119.0,129.0,129.0,42.0,TH,1.0
4121,16.0,51.0,120.0,129.0,129.0,42.0,TH,1.0
4122,16.0,50.0,117.0,127.0,126.0,42.0,TH,1.0
4123,17.0,50.0,119.0,128.0,127.0,42.0,TH,1.0
4124,17.0,48.0,121.0,132.0,127.0,42.0,TH,1.0
4125,24.0,47.0,120.0,128.0,118.0,42.0,TH,1.0
4126,23.0,47.0,121.0,130.0,118.0,42.0,TH,1.0
4127,29.0,46.0,118.0,125.0,112.0,42.0,TH,1.0
4128,28.0,53.0,119.0,123.0,112.0,42.0,TH,1.0
4129,37.0,51.0,120.0,120.0,107.0,42.0,TH,1.0
4130,40.0,51.0,121.0,129.0,112.0,42.0,TH,1.0
4131,60.0,46.0,117.0,116.0,114.0,42.0,TH,1.0
4132,64.0,47.0,122.0,123.0,115.0,42.0,TH,1.0
4133,60.0,40.0,121.0,111.0,115.0,42.0,TH,1.0
4134,58.0,42.0,118.0,114.0,117.0,42.0,TH,1.0
4135,47.0,42.0,120.0,119.0,120.0,42.0,TH,1.0
4165,52.0,30.0,106.0,116.0,112.0,43.0,Ch,1.0
4166,51.0,30.0,106.0,115.0,111.0,43.0,Ch,1.0
4167,55.0,29.0,106.0,114.0,111.0,43.0,Ch,1.0
4168,51.0,30.0,106.0,114.0,111.0,43.0,Ch,1.0
4169,54.0,30.0,106.0,114.0,111.0,43.0,Ch,1.0
4170,55.0,29.0,106.0,113.0,111.0,43.0,Ch,1.0
4171,54.0,30.0,105.0,114.0,111.0,43.0,Ch,1.0
4172,57.0,29.0,104.0,112.0,110.0,43.0,Ch,1.0
4173,60.0,30.0,104.0,112.0,110.0,43.0,Ch,1.0
4174,58.0,28.0,105.0,112.0,110.0,43.0,Ch,1.0
4175,56.0,30.0,104.0,112.0,111.0,43.0,Ch,1.0
4176,58.0,29.0,104.0,112.0,110.0,43.0,Ch,1.0
4177,67.0,29.0,103.0,111.0,109.0,43.0,Ch,1.0
4178,68.0,27.0,103.0,111.0,110.0,43.0,Ch,1.0
4179,63.0,28.0,103.0,111.0,110.0,43.0,Ch,1.0
4180,64.0,28.0,104.0,112.0,110.0,43.0,Ch,1.0
4181,63.0,28.0,103.0,110.0,110.0,43.0,Ch,1.0
4182,63.0,28.0,103.0,110.0,110.0,43.0,Ch,1.0
4183,64.0,28.0,103.0,110.0,110.0,43.0,Ch,1.0
4184,64.0,27.0,104.0,110.0,109.0,43.0,Ch,1.0
4185,61.0,28.0,105.0,112.0,111.0,43.0,Ch,1.0
4186,64.0,28.0,104.0,110.0,110.0,43.0,Ch,1.0
4187,63.0,27.0,105.0,113.0,111.0,43.0,Ch,1.0
4188,65.0,29.0,104.0,111.0,109.0,43.0,Ch,1.0
4189,62.0,29.0,105.0,112.0,111.0,43.0,Ch,1.0
4190,66.0,27.0,105.0,112.0,110.0,43.0,Ch,1.0
4191,61.0,29.0,104.0,111.0,110.0,43.0,Ch,1.0
4192,60.0,29.0,104.0,112.0,110.0,43.0,Ch,1.0
4193,58.0,29.0,104.0,112.0,111.0,43.0,Ch,1.0
4194,60.0,29.0,104.0,112.0,110.0,43.0,Ch,1.0
4195,61.0,29.0,105.0,112.0,110.0,43.0,Ch,1.0
4196,62.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4197,60.0,29.0,105.0,113.0,110.0,43.0,Ch,1.0
4198,63.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4199,60.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4200,63.0,29.0,104.0,113.0,111.0,43.0,Ch,1.0
4201,60.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4202,57.0,30.0,104.0,112.0,110.0,43.0,Ch,1.0
4203,61.0,28.0,105.0,112.0,110.0,43.0,Ch,1.0
4204,57.0,29.0,106.0,114.0,111.0,43.0,Ch,1.0
4205,57.0,29.0,106.0,114.0,111.0,43.0,Ch,1.0
4206,52.0,30.0,106.0,115.0,111.0,43.0,Ch,1.0
4207,56.0,30.0,105.0,114.0,111.0,43.0,Ch,1.0
4208,56.0,30.0,105.0,113.0,111.0,43.0,Ch,1.0
4209,58.0,28.0,105.0,113.0,111.0,43.0,Ch,1.0
4210,62.0,29.0,105.0,114.0,111.0,43.0,Ch,1.0
4211,55.0,30.0,104.0,113.0,111.0,43.0,Ch,1.0
4212,55.0,29.0,105.0,114.0,112.0,43.0,Ch,1.0
4213,64.0,30.0,105.0,113.0,110.0,43.0,Ch,1.0
4214,57.0,30.0,105.0,114.0,111.0,43.0,Ch,1.0
4215,61.0,29.0,105.0,112.0,111.0,43.0,Ch,1.0
4216,57.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4217,57.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4218,57.0,30.0,104.0,113.0,111.0,43.0,Ch,1.0
4219,57.0,30.0,104.0,113.0,111.0,43.0,Ch,1.0
4220,56.0,30.0,105.0,114.0,111.0,43.0,Ch,1.0
4221,63.0,29.0,105.0,113.0,111.0,43.0,Ch,1.0
4222,53.0,30.0,105.0,114.0,112.0,43.0,Ch,1.0
4223,59.0,30.0,104.0,113.0,111.0,43.0,Ch,1.0
4224,55.0,30.0,104.0,114.0,112.0,43.0,Ch,1.0
4225,62.0,30.0,104.0,112.0,111.0,43.0,Ch,1.0
4255,57.0,28.0,105.0,114.0,111.0,44.0,ChH,1.0
4256,56.0,29.0,110.0,121.0,110.0,44.0,ChH,1.0
4257,60.0,29.0,109.0,118.0,107.0,44.0,ChH,1.0
4258,44.0,29.0,116.0,122.0,103.0,44.0,ChH,1.0
4259,38.0,32.0,115.0,124.0,103.0,44.0,ChH,1.0
4260,30.0,31.0,124.0,136.0,103.0,44.0,ChH,1.0
4261,31.0,31.0,125.0,138.0,102.0,44.0,ChH,1.0
4262,36.0,33.0,133.0,144.0,103.0,44.0,ChH,1.0
4263,38.0,32.0,132.0,143.0,100.0,44.0,ChH,1.0
4264,32.0,53.0,39.0,31.0,39.0,44.0,ChH,1.0
4265,41.0,30.0,134.0,137.0,98.0,44.0,ChH,1.0
4266,32.0,53.0,39.0,31.0,38.0,44.0,ChH,1.0
4267,44.0,29.0,130.0,141.0,101.0,44.0,ChH,1.0
4268,43.0,30.0,130.0,142.0,103.0,44.0,ChH,1.0
4269,42.0,30.0,131.0,141.0,103.0,44.0,ChH,1.0
4270,43.0,29.0,129.0,141.0,103.0,44.0,ChH,1.0
4271,42.0,29.0,130.0,142.0,101.0,44.0,ChH,1.0
4272,44.0,29.0,127.0,139.0,100.0,44.0,ChH,1.0
4273,44.0,31.0,130.0,139.0,101.0,44.0,ChH,1.0
4274,48.0,31.0,127.0,137.0,99.0,44.0,ChH,1.0
4275,47.0,32.0,129.0,138.0,100.0,44.0,ChH,1.0
4276,49.0,32.0,126.0,137.0,100.0,44.0,ChH,1.0
4277,48.0,31.0,128.0,137.0,101.0,44.0,ChH,1.0
4278,49.0,31.0,129.0,138.0,103.0,44.0,ChH,1.0
4279,51.0,32.0,128.0,138.0,103.0,44.0,ChH,1.0
4280,52.0,31.0,130.0,139.0,103.0,44.0,ChH,1.0
4281,53.0,31.0,130.0,139.0,103.0,44.0,ChH,1.0
4282,53.0,31.0,129.0,137.0,104.0,44.0,ChH,1.0
4283,52.0,31.0,130.0,138.0,105.0,44.0,ChH,1.0
4284,53.0,31.0,129.0,136.0,104.0,44.0,ChH,1.0
4285,54.0,32.0,130.0,138.0,104.0,44.0,ChH,1.0
4286,54.0,32.0,129.0,137.0,104.0,44.0,ChH,1.0
4287,36.0,19.0,135.0,149.0,117.0,44.0,ChH,1.0
4288,55.0,32.0,131.0,138.0,106.0,44.0,ChH,1.0
4289,37.0,17.0,135.0,151.0,119.0,44.0,ChH,1.0
4290,55.0,32.0,131.0,138.0,106.0,44.0,ChH,1.0
4291,55.0,32.0,130.0,138.0,105.0,44.0,ChH,1.0
4292,53.0,32.0,130.0,137.0,105.0,44.0,ChH,1.0
4293,54.0,33.0,130.0,137.0,105.0,44.0,ChH,1.0
4294,55.0,32.0,130.0,138.0,106.0,44.0,ChH,1.0
4295,53.0,33.0,130.0,137.0,105.0,44.0,ChH,1.0
4296,23.0,26.0,131.0,147.0,111.0,44.0,ChH,1.0
4297,30.0,23.0,127.0,135.0,95.0,44.0,ChH,1.0
4298,54.0,32.0,129.0,137.0,105.0,44.0,ChH,1.0
4299,35.0,18.0,139.0,151.0,118.0,44.0,ChH,1.0
4300,54.0,32.0,129.0,137.0,104.0,44.0,ChH,1.0
4301,15.0,67.0,132.0,145.0,97.0,44.0,ChH,1.0
4302,18.0,96.0,139.0,146.0,95.0,44.0,ChH,1.0
4303,16.0,105.0,147.0,151.0,97.0,44.0,ChH,1.0
4304,12.0,121.0,148.0,149.0,95.0,44.0,ChH,1.0
4305,17.0,55.0,146.0,151.0,97.0,44.0,ChH,1.0
4306,15.0,125.0,146.0,149.0,96.0,44.0,ChH,1.0
4307,17.0,67.0,146.0,150.0,98.0,44.0,ChH,1.0
4308,15.0,125.0,147.0,150.0,97.0,44.0,ChH,1.0
4309,19.0,90.0,147.0,150.0,99.0,44.0,ChH,1.0
4310,15.0,111.0,143.0,148.0,98.0,44.0,ChH,1.0
4311,19.0,45.0,143.0,148.0,98.0,44.0,ChH,1.0
4312,14.0,127.0,145.0,149.0,96.0,44.0,ChH,1.0
4313,18.0,99.0,143.0,148.0,97.0,44.0,ChH,1.0
4314,19.0,52.0,143.0,149.0,95.0,44.0,ChH,1.0
4315,16.0,118.0,143.0,148.0,97.0,44.0,ChH,1.0
4345,17.0,80.0,145.0,148.0,95.0,45.0,YA,1.0
4346,19.0,90.0,145.0,149.0,98.0,45.0,YA,1.0
4347,18.0,110.0,141.0,145.0,93.0,45.0,YA,1.0
4348,15.0,137.0,149.0,149.0,98.0,45.0,YA,1.0
4349,51.0,29.0,143.0,159.0,133.0,45.0,YA,1.0
4350,69.0,22.0,132.0,140.0,125.0,45.0,YA,1.0
4351,38.0,89.0,126.0,125.0,30.0,45.0,YA,1.0
4352,49.0,71.0,148.0,156.0,81.0,45.0,YA,1.0
4353,26.0,117.0,123.0,122.0,26.0,45.0,YA,1.0
4354,20.0,152.0,150.0,153.0,32.0,45.0,YA,1.0
4355,20.0,151.0,149.0,152.0,32.0,45.0,YA,1.0
4356,21.0,152.0,149.0,153.0,32.0,45.0,YA,1.0
4357,20.0,152.0,149.0,153.0,31.0,45.0,YA,1.0
4358,21.0,152.0,149.0,152.0,32.0,45.0,YA,1.0
4359,20.0,152.0,149.0,153.0,32.0,45.0,YA,1.0
4360,19.0,151.0,148.0,152.0,32.0,45.0,YA,1.0
4361,19.0,151.0,147.0,152.0,31.0,45.0,YA,1.0
4362,14.0,143.0,142.0,146.0,31.0,45.0,YA,1.0
4363,14.0,145.0,142.0,146.0,27.0,45.0,YA,1.0
4364,7.0,134.0,132.0,132.0,24.0,45.0,YA,1.0
4365,7.0,144.0,138.0,141.0,25.0,45.0,YA,1.0
4366,3.0,132.0,123.0,130.0,21.0,45.0,YA,1.0
4367,3.0,134.0,127.0,132.0,24.0,45.0,YA,1.0
4368,4.0,135.0,134.0,136.0,29.0,45.0,YA,1.0
4369,1.0,129.0,133.0,130.0,30.0,45.0,YA,1.0
4370,10.0,123.0,130.0,117.0,26.0,45.0,YA,1.0
4371,8.0,123.0,127.0,116.0,26.0,45.0,YA,1.0
4372,11.0,121.0,124.0,114.0,26.0,45.0,YA,1.0
4373,10.0,118.0,124.0,114.0,24.0,45.0,YA,1.0
4374,8.0,123.0,129.0,122.0,24.0,45.0,YA,1.0
4375,11.0,120.0,128.0,119.0,26.0,45.0,YA,1.0
4376,13.0,122.0,131.0,127.0,24.0,45.0,YA,1.0
4377,12.0,120.0,129.0,121.0,25.0,45.0,YA,1.0
4378,14.0,124.0,133.0,132.0,25.0,45.0,YA,1.0
4379,12.0,122.0,131.0,125.0,26.0,45.0,YA,1.0
4380,13.0,122.0,133.0,129.0,26.0,45.0,YA,1.0
4381,13.0,123.0,133.0,131.0,25.0,45.0,YA,1.0
4382,14.0,124.0,134.0,132.0,26.0,45.0,YA,1.0
4383,15.0,123.0,133.0,131.0,24.0,45.0,YA,1.0
4384,17.0,125.0,135.0,135.0,26.0,45.0,YA,1.0
4385,15.0,124.0,135.0,133.0,25.0,45.0,YA,1.0
4386,16.0,126.0,135.0,133.0,25.0,45.0,YA,1.0
4387,16.0,121.0,134.0,132.0,23.0,45.0,YA,1.0
4388,17.0,123.0,133.0,130.0,24.0,45.0,YA,1.0
4389,15.0,123.0,136.0,133.0,24.0,45.0,YA,1.0
4390,15.0,126.0,134.0,131.0,23.0,45.0,YA,1.0
4391,15.0,120.0,133.0,132.0,22.0,45.0,YA,1.0
4392,13.0,123.0,132.0,128.0,23.0,45.0,YA,1.0
4393,14.0,122.0,133.0,129.0,21.0,45.0,YA,1.0
4394,13.0,124.0,134.0,128.0,22.0,45.0,YA,1.0
4395,13.0,124.0,136.0,135.0,22.0,45.0,YA,1.0
4396,13.0,122.0,132.0,125.0,21.0,45.0,YA,1.0
4397,12.0,124.0,134.0,127.0,22.0,45.0,YA,1.0
4398,12.0,123.0,133.0,122.0,22.0,45.0,YA,1.0
4399,9.0,122.0,134.0,127.0,22.0,45.0,YA,1.0
4400,9.0,122.0,134.0,129.0,22.0,45.0,YA,1.0
4401,10.0,123.0,134.0,129.0,22.0,45.0,YA,1.0
4402,8.0,122.0,133.0,127.0,22.0,45.0,YA,1.0
4403,9.0,121.0,132.0,126.0,22.0,45.0,YA,1.0
4404,7.0,122.0,132.0,127.0,23.0,45.0,YA,1.0
4405,8.0,122.0,130.0,124.0,23.0,45.0,YA,1.0
4435,9.0,119.0,131.0,125.0,19.0,46.0,F,
4436,8.0,120.0,131.0,125.0,19.0,46.0,F,
4437,9.0,122.0,131.0,122.0,21.0,46.0,F,
4438,9.0,120.0,130.0,123.0,19.0,46.0,F,
4439,8.0,121.0,130.0,124.0,20.0,46.0,F,
4440,9.0,119.0,130.0,123.0,18.0,46.0,F,
4441,8.0,121.0,129.0,122.0,20.0,46.0,F,
4442,9.0,118.0,130.0,125.0,17.0,46.0,F,
4443,8.0,121.0,129.0,123.0,20.0,46.0,F,
4444,8.0,120.0,130.0,125.0,19.0,46.0,F,
4445,8.0,122.0,129.0,123.0,20.0,46.0,F,
4446,78.0,21.0,16.0,64.0,108.0,46.0,F,
4447,86.0,26.0,27.0,55.0,98.0,46.0,F,
4448,86.0,33.0,31.0,54.0,96.0,46.0,F,
4449,86.0,31.0,31.0,49.0,96.0,46.0,F,
4450,84.0,34.0,30.0,46.0,97.0,46.0,F,
4451,82.0,32.0,30.0,41.0,99.0,46.0,F,
4452,81.0,29.0,29.0,39.0,101.0,46.0,F,
4453,81.0,31.0,30.0,39.0,102.0,46.0,F,
4454,83.0,32.0,29.0,40.0,104.0,46.0,F,
4455,80.0,34.0,31.0,44.0,104.0,46.0,F,
4456,79.0,33.0,31.0,45.0,104.0,46.0,F,
4457,78.0,31.0,32.0,46.0,104.0,46.0,F,
4458,77.0,32.0,32.0,47.0,104.0,46.0,F,
4459,79.0,32.0,31.0,46.0,105.0,46.0,F,
4460,78.0,32.0,32.0,46.0,104.0,46.0,F,
4461,79.0,32.0,32.0,43.0,104.0,46.0,F,
4462,78.0,32.0,32.0,46.0,104.0,46.0,F,
4463,79.0,32.0,32.0,44.0,104.0,46.0,F,
4464,78.0,33.0,32.0,46.0,104.0,46.0,F,
4465,79.0,33.0,33.0,48.0,103.0,46.0,F,
4466,77.0,33.0,34.0,48.0,103.0,46.0,F,
4467,79.0,34.0,33.0,46.0,103.0,46.0,F,
4468,78.0,32.0,33.0,46.0,104.0,46.0,F,
4469,78.0,33.0,32.0,46.0,104.0,46.0,F,
4470,79.0,34.0,33.0,46.0,103.0,46.0,F,
4471,78.0,34.0,33.0,48.0,103.0,46.0,F,
4472,79.0,34.0,34.0,47.0,102.0,46.0,F,
4473,78.0,32.0,33.0,47.0,102.0,46.0,F,
4474,79.0,33.0,32.0,45.0,103.0,46.0,F,
4475,78.0,34.0,33.0,48.0,103.0,46.0,F,
4476,78.0,33.0,32.0,46.0,103.0,46.0,F,
4477,78.0,33.0,32.0,46.0,103.0,46.0,F,
4478,78.0,32.0,31.0,45.0,103.0,46.0,F,
4479,79.0,32.0,32.0,47.0,103.0,46.0,F,
4480,78.0,32.0,31.0,45.0,104.0,46.0,F,
4481,77.0,32.0,32.0,47.0,103.0,46.0,F,
4482,79.0,32.0,30.0,46.0,104.0,46.0,F,
4483,77.0,31.0,30.0,45.0,104.0,46.0,F,
4484,79.0,33.0,30.0,45.0,103.0,46.0,F,
4485,78.0,31.0,29.0,43.0,103.0,46.0,F,
4486,78.0,33.0,31.0,45.0,103.0,46.0,F,
4487,78.0,33.0,30.0,45.0,104.0,46.0,F,
4488,77.0,31.0,30.0,44.0,103.0,46.0,F,
4489,79.0,35.0,32.0,48.0,103.0,46.0,F,
4490,78.0,32.0,32.0,47.0,102.0,46.0,F,
4491,77.0,33.0,32.0,47.0,102.0,46.0,F,
4492,78.0,33.0,32.0,48.0,101.0,46.0,F,
4493,77.0,33.0,33.0,49.0,103.0,46.0,F,
4494,78.0,33.0,32.0,48.0,102.0,46.0,F,
4495,77.0,32.0,31.0,48.0,102.0,46.0,F,
4496,78.0,32.0,31.0,47.0,102.0,46.0,F,
4497,77.0,32.0,33.0,49.0,102.0,46.0,F,
4498,78.0,32.0,32.0,49.0,102.0,46.0,F,
4499,78.0,33.0,33.0,50.0,102.0,46.0,F,
4500,78.0,34.0,33.0,50.0,102.0,46.0,F,
